level,topic_order,topic,temp_order,temp,pos,phonetic,definition,example
C2,3,Shapes & Structures,19,distend,verb,/dɪˈstɛnd/,swell,Stomach distended.
C2,3,Shapes & Structures,20,taper,verb,/ˈteɪpɚ/,narrow gradually,The road tapers off.
C2,3,Shapes & Structures,21,undulate,verb,/ˈʌndʒəˌleɪt/,move in waves,Hills undulating.
C2,3,Shapes & Structures,22,bisect,verb,/baɪˈsɛkt/,divide in two,Bisect the angle.
C2,3,Shapes & Structures,23,splinter,verb,/ˈsplɪntɚ/,break into pieces,Wood splintered.
C2,3,Shapes & Structures,24,mesh,verb,/ˈmɛʃ/,fit together,Gears mesh smoothly.
C2,3,Shapes & Structures,25,interlock,verb,/ˌɪntɚˈlɑk/,connect together,Interlocking pieces.
C2,4,Location & Position,1,vicinity,noun,/vəˈsɪnəti/,nearby area,In the vicinity.
C2,4,Location & Position,2,proximity,noun,/prɑkˈsɪməti/,nearness,Close proximity.
C2,4,Location & Position,3,periphery,noun,/pɚˈɪfɚi/,outer edge,On the periphery.
C2,4,Location & Position,4,threshold,noun,/ˈθrɛʃˌhoʊld/,entrance,Cross the threshold.
C2,4,Location & Position,5,juncture,noun,/ˈdʒʌŋktʃɚ/,point in time,At this juncture.
C2,4,Location & Position,6,brink,noun,/ˈbrɪŋk/,edge,On the brink of disaster.
C2,4,Location & Position,7,frontier,noun,/frənˈtɪr/,boundary,The final frontier.
C2,4,Location & Position,8,vantage,noun,/ˈvæntɪdʒ/,advantageous position,Vantage point.
C2,4,Location & Position,9,stratosphere,noun,/ˈstrætəˌsfɪr/,upper atmosphere,Prices hit the stratosphere.
C2,4,Location & Position,10,proximate,adjective,/ˈprɑksəmət/,nearest,Proximate cause.
C2,4,Location & Position,11,adjacent,adjective,/əˈdʒeɪsənt/,next to,Adjacent rooms.
C2,4,Location & Position,12,contiguous,adjective,/kənˈtɪgjuəs/,sharing boundary,Contiguous states.
C2,4,Location & Position,13,ensconced,adjective,/ɪnˈskɑnst/,settled securely,Ensconced in comfort.
C2,4,Location & Position,14,strewn,adjective,/ˈstrun/,scattered,Debris strewn everywhere.
C2,4,Location & Position,15,pinpoint,verb,/ˈpɪnˌpɔɪnt/,locate exactly,Pinpoint the source.
C2,4,Location & Position,16,straddle,verb,/ˈstrædəl/,sit astride,Straddle the fence.
C2,4,Location & Position,17,entrench,verb,/ɪnˈtrɛntʃ/,establish firmly,Deeply entrenched beliefs.
C2,4,Location & Position,18,permeate,verb,/ˈpɜrmiˌeɪt/,spread through,Smoke permeated the room.
C2,4,Location & Position,19,pervade,verb,/pɚˈveɪd/,spread throughout,Fear pervaded the city.
C2,4,Location & Position,20,encroach,verb,/ɪnˈkroʊtʃ/,intrude,Encroach on territory.
C2,4,Location & Position,21,abut,verb,/əˈbʌt/,border on,Properties abutting the river.
C2,4,Location & Position,22,adjoin,verb,/əˈdʒɔɪn/,be next to,Adjoining rooms.
C2,4,Location & Position,23,juxtapose,verb,/ˌdʒʌkstəˈpoʊz/,place side by side,Juxtapose ideas.
C2,4,Location & Position,24,superimpose,verb,/ˌsupɚɪmˈpoʊz/,place on top,Superimpose images.
C2,4,Location & Position,25,overlay,verb,/ˌoʊvɚˈleɪ/,cover,Overlay with gold.
C2,5,Buildings & Spaces,1,edifice,noun,/ˈɛdəfɪs/,large building,An imposing edifice.
C2,5,Buildings & Spaces,2,facade,noun,/fəˈsɑd/,front of building,An elegant facade.
C2,5,Buildings & Spaces,3,alcove,noun,/ˈælˌkoʊv/,recessed space,A small alcove.
C2,5,Buildings & Spaces,4,vestibule,noun,/ˈvɛstɪˌbjul/,entrance hall,Wait in the vestibule.
C2,5,Buildings & Spaces,5,atrium,noun,/ˈeɪtriəm/,central court,The hotel atrium.
C2,5,Buildings & Spaces,6,rotunda,noun,/roʊˈtʌndə/,circular room,The Capitol rotunda.
C2,5,Buildings & Spaces,7,parapet,noun,/ˈpærəpɪt/,low wall,Walk along the parapet.
C2,5,Buildings & Spaces,8,turret,noun,/ˈtɜrɪt/,small tower,Castle turrets.
C2,5,Buildings & Spaces,9,rampart,noun,/ˈræmpɑrt/,defensive wall,Ancient ramparts.
C2,5,Buildings & Spaces,10,acreage,noun,/ˈeɪkɚɪdʒ/,land area,Large acreage.
C2,5,Buildings & Spaces,11,palatial,adjective,/pəˈleɪʃəl/,like a palace,Palatial mansion.
C2,5,Buildings & Spaces,12,ornate,adjective,/ɔrˈneɪt/,elaborately decorated,Ornate ceilings.
C2,5,Buildings & Spaces,13,austere,adjective,/ɔˈstɪr/,severely simple,Austere decor.
C2,5,Buildings & Spaces,14,dilapidated,adjective,/dɪˈlæpɪˌdeɪtɪd/,in disrepair,A dilapidated house.
C2,5,Buildings & Spaces,15,ramshackle,adjective,/ˈræmˌʃækəl/,poorly built,A ramshackle shed.
C2,5,Buildings & Spaces,16,cavernous,adjective,/ˈkævɚnəs/,large and empty,Cavernous warehouse.
C2,5,Buildings & Spaces,17,capacious,adjective,/kəˈpeɪʃəs/,spacious,A capacious room.
C2,5,Buildings & Spaces,18,renovate,verb,/ˈrɛnəˌveɪt/,restore,Renovate the building.
C2,5,Buildings & Spaces,19,refurbish,verb,/riˈfɜrbɪʃ/,redecorate,Refurbish the office.
C2,5,Buildings & Spaces,20,demolish,verb,/dɪˈmɑlɪʃ/,destroy,Demolish the old factory.
C2,5,Buildings & Spaces,21,raze,verb,/ˈreɪz/,completely destroy,Raze to the ground.
C2,5,Buildings & Spaces,22,erect,verb,/ɪˈrɛkt/,build,Erect a monument.
C2,5,Buildings & Spaces,23,buttress,verb,/ˈbʌtrɪs/,support,Buttress the wall.
C2,5,Buildings & Spaces,24,fortify,verb,/ˈfɔrtɪˌfaɪ/,strengthen,Fortify defenses.
C2,5,Buildings & Spaces,25,clad,verb,/ˈklæd/,cover,Walls clad in marble.
C2,6,Social Relationships,1,kinship,noun,/ˈkɪnʃɪp/,family connection,A sense of kinship.
C2,6,Social Relationships,2,affinity,noun,/əˈfɪnəti/,natural liking,An affinity for music.
C2,6,Social Relationships,3,camaraderie,noun,/ˌkɑmɚˈɑdɚi/,friendship,Team camaraderie.
C2,6,Social Relationships,4,rapport,noun,/ræˈpɔr/,harmonious relation,Build rapport.
C2,6,Social Relationships,5,benefactor,noun,/ˈbɛnəˌfæktɚ/,helper,A generous benefactor.
C2,6,Social Relationships,6,confidant,noun,/ˈkɑnfɪˌdænt/,trusted friend,Her closest confidant.
C2,6,Social Relationships,7,compatriot,noun,/kəmˈpeɪtriət/,fellow citizen,A fellow compatriot.
C2,6,Social Relationships,8,cohort,noun,/ˈkoʊˌhɔrt/,group,A cohort of students.
C2,6,Social Relationships,9,clique,noun,/ˈklik/,exclusive group,A social clique.
C2,6,Social Relationships,10,amiable,adjective,/ˈeɪmiəbəl/,friendly,An amiable disposition.
C2,6,Social Relationships,11,affable,adjective,/ˈæfəbəl/,approachable,An affable manner.
C2,6,Social Relationships,12,gregarious,adjective,/grɪˈgɛriəs/,sociable,A gregarious personality.
C2,6,Social Relationships,13,convivial,adjective,/kənˈvɪviəl/,festive,Convivial atmosphere.
C2,6,Social Relationships,14,reclusive,adjective,/rɪˈklusɪv/,withdrawn,A reclusive artist.
C2,6,Social Relationships,15,estranged,adjective,/ɪˈstreɪndʒd/,alienated,Estranged from family.
C2,6,Social Relationships,16,fraternize,verb,/ˈfrætɚˌnaɪz/,associate,Fraternize with colleagues.
C2,6,Social Relationships,17,consort,verb,/kənˈsɔrt/,associate,Consort with criminals.
C2,6,Social Relationships,18,ostracize,verb,/ˈɑstrəˌsaɪz/,exclude,Ostracized by peers.
C2,6,Social Relationships,19,shun,verb,/ˈʃʌn/,avoid,Shunned by society.
C2,6,Social Relationships,20,endear,verb,/ɪnˈdɪr/,make beloved,Endear oneself.
C2,6,Social Relationships,21,ingratiate,verb,/ɪnˈgreɪʃiˌeɪt/,gain favor,Ingratiate with the boss.
C2,6,Social Relationships,22,liaise,verb,/liˈeɪz/,communicate,Liaise between teams.
C2,6,Social Relationships,23,patronize,verb,/ˈpeɪtrəˌnaɪz/,treat condescendingly,Don t patronize me.
C2,6,Social Relationships,24,reciprocate,verb,/rɪˈsɪprəˌkeɪt/,return favor,Reciprocate kindness.
C2,6,Social Relationships,25,bequeath,verb,/bɪˈkwiθ/,leave in will,Bequeath fortune.
C2,7,Conversation & Discourse,1,rhetoric,noun,/ˈrɛtɚɪk/,persuasive speech,Political rhetoric.
C2,7,Conversation & Discourse,2,diatribe,noun,/ˈdaɪəˌtraɪb/,bitter attack,A lengthy diatribe.
C2,7,Conversation & Discourse,3,tirade,noun,/ˈtaɪˌreɪd/,long angry speech,An angry tirade.
C2,7,Conversation & Discourse,4,harangue,noun,/həˈræŋ/,pompous speech,A political harangue.
C2,7,Conversation & Discourse,5,parlance,noun,/ˈpɑrləns/,manner of speaking,In legal parlance.
C2,7,Conversation & Discourse,6,vernacular,noun,/vɚˈnækjəlɚ/,local language,Local vernacular.
C2,7,Conversation & Discourse,7,tacit,adjective,/ˈtæsɪt/,understood,Tacit agreement.
C2,7,Conversation & Discourse,8,taciturn,adjective,/ˈtæsɪˌtɜrn/,reserved,A taciturn man.
C2,7,Conversation & Discourse,9,eloquent,adjective,/ˈɛləkwənt/,well-spoken,Eloquent speech.
C2,7,Conversation & Discourse,10,cogent,adjective,/ˈkoʊdʒənt/,convincing,Cogent argument.
C2,7,Conversation & Discourse,11,pithy,adjective,/ˈpɪθi/,concise,A pithy remark.
C2,7,Conversation & Discourse,12,verbose,adjective,/vɜrˈboʊs/,wordy,Verbose writing.
C2,7,Conversation & Discourse,13,loquacious,adjective,/loʊˈkweɪʃəs/,talkative,A loquacious guest.
C2,7,Conversation & Discourse,14,articulate,verb,/ɑrˈtɪkjəˌleɪt/,express clearly,Articulate thoughts.
C2,7,Conversation & Discourse,15,expound,verb,/ɪkˈspaʊnd/,explain in detail,Expound theories.
C2,7,Conversation & Discourse,16,pontificate,verb,/pɑnˈtɪfɪˌkeɪt/,speak pompously,Pontificate on politics.
C2,7,Conversation & Discourse,17,berate,verb,/bɪˈreɪt/,scold harshly,Berate employees.
C2,7,Conversation & Discourse,18,rebuke,verb,/rɪˈbjuk/,criticize sharply,Rebuke misconduct.
C2,7,Conversation & Discourse,19,admonish,verb,/ædˈmɑnɪʃ/,warn,Admonish gently.
C2,7,Conversation & Discourse,20,cajole,verb,/kəˈdʒoʊl/,persuade,Cajole into agreeing.
C2,7,Conversation & Discourse,21,quip,verb,/ˈkwɪp/,make witty remark,He quipped back.
C2,7,Conversation & Discourse,22,retort,verb,/rɪˈtɔrt/,reply sharply,She retorted angrily.
C2,7,Conversation & Discourse,23,interject,verb,/ˌɪntɚˈdʒɛkt/,interrupt,Interject a comment.
C2,7,Conversation & Discourse,24,insinuate,verb,/ɪnˈsɪnjuˌeɪt/,suggest indirectly,Insinuate wrongdoing.
C2,7,Conversation & Discourse,25,divulge,verb,/dɪˈvʌldʒ/,reveal secrets,Divulge information.
C2,8,Vision & Appearance,1,glow,noun,/ˈgloʊ/,soft light,A warm glow.
C2,8,Vision & Appearance,2,shimmer,verb,/ˈʃɪmɚ/,shine softly,Stars shimmered.
C2,8,Vision & Appearance,3,glimmer,verb,/ˈglɪmɚ/,shine faintly,Hope glimmered.
C2,8,Vision & Appearance,4,glint,verb,/ˈglɪnt/,flash briefly,Eyes glinted.
C2,8,Vision & Appearance,5,gleam,verb,/ˈglim/,shine brightly,Metal gleamed.
C2,8,Vision & Appearance,6,dazzling,adjective,/ˈdæzəlɪŋ/,brilliantly bright,Dazzling lights.
C2,8,Vision & Appearance,7,luminous,adjective,/ˈlumɪnəs/,giving off light,Luminous dial.
C2,8,Vision & Appearance,8,radiant,adjective,/ˈreɪdiənt/,shining brightly,Radiant smile.
C2,8,Vision & Appearance,9,resplendent,adjective,/rɪˈsplɛndənt/,splendid,Resplendent attire.
C2,8,Vision & Appearance,10,iridescent,adjective,/ˌɪrɪˈdɛsənt/,multicolored,Iridescent wings.
C2,8,Vision & Appearance,11,opaque,adjective,/oʊˈpeɪk/,not transparent,Opaque glass.
C2,8,Vision & Appearance,12,translucent,adjective,/trænsˈlusənt/,semi-transparent,Translucent skin.
C2,8,Vision & Appearance,13,vivid,adjective,/ˈvɪvɪd/,intensely bright,Vivid colors.
C2,8,Vision & Appearance,14,pallid,adjective,/ˈpælɪd/,pale,Pallid complexion.
C2,8,Vision & Appearance,15,sallow,adjective,/ˈsæloʊ/,yellowish,Sallow skin.
C2,8,Vision & Appearance,16,wan,adjective,/ˈwɑn/,pale from illness,A wan smile.
C2,8,Vision & Appearance,17,lurid,adjective,/ˈlʊrɪd/,glaringly vivid,Lurid details.
C2,8,Vision & Appearance,18,gaudy,adjective,/ˈgɔdi/,tastelessly showy,Gaudy decorations.
C2,8,Vision & Appearance,19,garish,adjective,/ˈgɛrɪʃ/,overly bright,Garish makeup.
C2,8,Vision & Appearance,20,glare,verb,/ˈglɛr/,stare angrily,Glare at someone.
C2,8,Vision & Appearance,21,squint,verb,/ˈskwɪnt/,narrow eyes,Squint in sunlight.
C2,8,Vision & Appearance,22,peer,verb,/ˈpɪr/,look closely,Peer into darkness.
C2,8,Vision & Appearance,23,glimpse,verb,/ˈglɪmps/,see briefly,Glimpse a figure.
C2,8,Vision & Appearance,24,discern,verb,/dɪˈsɜrn/,perceive,Discern the truth.
C2,8,Vision & Appearance,25,behold,verb,/bɪˈhoʊld/,see,Behold the beauty.
C2,8,Vision & Appearance,26,obscure,verb,/əbˈskjʊr/,hide,Clouds obscured the sun.
C2,8,Vision & Appearance,27,eclipse,verb,/ɪˈklɪps/,overshadow,Eclipse achievements.
C2,8,Vision & Appearance,28,manifest,adjective,/ˈmænɪˌfɛst/,obvious,Manifest differences.
C2,8,Vision & Appearance,29,palpable,adjective,/ˈpælpəbəl/,easily perceived,Palpable tension.
C2,8,Vision & Appearance,30,imperceptible,adjective,/ˌɪmpɚˈsɛptɪbəl/,unnoticeable,Imperceptible changes.
C2,9,Style & Aesthetics,1,elegance,noun,/ˈɛləgəns/,refined grace,Timeless elegance.
C2,9,Style & Aesthetics,2,finesse,noun,/fɪˈnɛs/,delicate skill,Handle with finesse.
C2,9,Style & Aesthetics,3,panache,noun,/pəˈnæʃ/,flamboyant style,Done with panache.
C2,9,Style & Aesthetics,4,opulence,noun,/ˈɑpjələns/,luxuriousness,Palace opulence.
C2,9,Style & Aesthetics,5,austerity,noun,/ɔˈstɛrəti/,simplicity,Design austerity.
C2,9,Style & Aesthetics,6,exquisite,adjective,/ɪkˈskwɪzɪt/,beautifully made,Exquisite craftsmanship.
C2,9,Style & Aesthetics,7,impeccable,adjective,/ɪmˈpɛkəbəl/,flawless,Impeccable taste.
C2,9,Style & Aesthetics,8,resplendent,adjective,/rɪˈsplɛndənt/,dazzling,Resplendent beauty.
C2,9,Style & Aesthetics,9,ostentatious,adjective,/ˌɑstɛnˈteɪʃəs/,showy,Ostentatious display.
C2,9,Style & Aesthetics,10,flamboyant,adjective,/flæmˈbɔɪənt/,colorful,Flamboyant style.
C2,9,Style & Aesthetics,11,gauche,adjective,/ˈgoʊʃ/,lacking grace,A gauche remark.
C2,9,Style & Aesthetics,12,dowdy,adjective,/ˈdaʊdi/,unfashionable,Dowdy clothes.
C2,9,Style & Aesthetics,13,shabby,adjective,/ˈʃæbi/,worn out,Shabby furniture.
C2,9,Style & Aesthetics,14,tacky,adjective,/ˈtæki/,tasteless,Tacky decorations.
C2,9,Style & Aesthetics,15,quaint,adjective,/ˈkweɪnt/,charmingly old,A quaint village.
C2,9,Style & Aesthetics,16,ornate,adjective,/ɔrˈneɪt/,elaborately decorated,Ornate design.
C2,9,Style & Aesthetics,17,understated,adjective,/ˌʌndɚˈsteɪtɪd/,subtle,Understated elegance.
C2,9,Style & Aesthetics,18,adorn,verb,/əˈdɔrn/,decorate,Adorn with jewels.
C2,9,Style & Aesthetics,19,embellish,verb,/ɪmˈbɛlɪʃ/,decorate,Embellish the story.
C2,9,Style & Aesthetics,20,bedeck,verb,/bɪˈdɛk/,adorn lavishly,Bedecked with flowers.
C2,9,Style & Aesthetics,21,accentuate,verb,/ækˈsɛntʃuˌeɪt/,emphasize,Accentuate features.
C2,9,Style & Aesthetics,22,flaunt,verb,/ˈflɔnt/,show off,Flaunt wealth.
C2,9,Style & Aesthetics,23,tarnish,verb,/ˈtɑrnɪʃ/,dim luster,Tarnish reputation.
C2,9,Style & Aesthetics,24,wilt,verb,/ˈwɪlt/,droop,Flowers wilted.
C2,9,Style & Aesthetics,25,languish,verb,/ˈlæŋgwɪʃ/,lose vitality,Languish in obscurity.
C2,10,Character Virtues,1,integrity,noun,/ɪnˈtɛgrəti/,honesty,Personal integrity.
C2,10,Character Virtues,2,fortitude,noun,/ˈfɔrtɪˌtud/,courage,Mental fortitude.
C2,10,Character Virtues,3,tenacity,noun,/təˈnæsɪti/,persistence,Remarkable tenacity.
C2,10,Character Virtues,4,prudence,noun,/ˈprudəns/,careful judgment,Exercise prudence.
C2,10,Character Virtues,5,sagacity,noun,/səˈgæsɪti/,wisdom,Political sagacity.
C2,10,Character Virtues,6,benevolence,noun,/bəˈnɛvələns/,kindness,Acts of benevolence.
C2,10,Character Virtues,7,magnanimity,noun,/ˌmægnəˈnɪməti/,generosity,Show magnanimity.
C2,10,Character Virtues,8,virtuosity,noun,/ˌvɜrtʃuˈɑsəti/,great skill,Musical virtuosity.
C2,10,Character Virtues,9,stalwart,adjective,/ˈstɔlwɚt/,loyal and strong,A stalwart supporter.
C2,10,Character Virtues,10,steadfast,adjective,/ˈstɛˌdfæst/,unwavering,Steadfast commitment.
C2,10,Character Virtues,11,resolute,adjective,/ˈrɛzəˌlut/,determined,Resolute in purpose.
C2,10,Character Virtues,12,diligent,adjective,/ˈdɪlɪdʒənt/,hardworking,Diligent efforts.
C2,10,Character Virtues,13,scrupulous,adjective,/ˈskrupjələs/,conscientious,Scrupulous honesty.
C2,10,Character Virtues,14,unassuming,adjective,/ˌʌnəˈsumɪŋ/,modest,An unassuming manner.
C2,10,Character Virtues,15,judicious,adjective,/dʒuˈdɪʃəs/,sensible,Judicious decision.
C2,10,Character Virtues,16,magnanimous,adjective,/mægˈnænəməs/,generous,A magnanimous gesture.
C2,10,Character Virtues,17,benevolent,adjective,/bəˈnɛvələnt/,kind,A benevolent ruler.
C2,10,Character Virtues,18,sagacious,adjective,/səˈgeɪʃəs/,wise,Sagacious advice.
C2,10,Character Virtues,19,astute,adjective,/əˈstut/,shrewd,An astute observer.
C2,10,Character Virtues,20,adroit,adjective,/əˈdrɔɪt/,skillful,An adroit negotiator.
C2,10,Character Virtues,21,deft,adjective,/ˈdɛft/,nimble,Deft movements.
C2,10,Character Virtues,22,persevere,verb,/ˌpɜrsəˈvɪr/,persist,Persevere through hardship.
C2,10,Character Virtues,23,endure,verb,/ɪnˈdʊr/,withstand,Endure suffering.
C2,10,Character Virtues,24,prevail,verb,/prɪˈveɪl/,triumph,Justice will prevail.
C2,10,Character Virtues,25,excel,verb,/ɪkˈsɛl/,surpass,Excel in studies.
C2,10,Character Virtues,26,thrive,verb,/ˈθraɪv/,flourish,Thrive under pressure.
C2,10,Character Virtues,27,exemplify,verb,/ɪgˈzɛmpləˌfaɪ/,serve as example,Exemplify courage.
C2,10,Character Virtues,28,embody,verb,/ɪmˈbɑdi/,represent,Embody excellence.
C2,10,Character Virtues,29,uphold,verb,/ʌpˈhoʊld/,maintain,Uphold principles.
C2,10,Character Virtues,30,vindicate,verb,/ˈvɪndɪˌkeɪt/,clear of blame,Vindicate reputation.
C2,11,Character Flaws,1,hubris,noun,/ˈhjubrɪs/,excessive pride,His hubris led to downfall.
C2,11,Character Flaws,2,vanity,noun,/ˈvænəti/,excessive pride,False vanity.
C2,11,Character Flaws,3,avarice,noun,/ˈævɚɪs/,greed,Consumed by avarice.
C2,11,Character Flaws,4,malice,noun,/ˈmælɪs/,ill will,Act with malice.
C2,11,Character Flaws,5,spite,noun,/ˈspaɪt/,malicious intent,Out of spite.
C2,11,Character Flaws,6,duplicity,noun,/duˈplɪsɪti/,deception,Political duplicity.
C2,11,Character Flaws,7,arrogant,adjective,/ˈærəgənt/,overbearing,An arrogant attitude.
C2,11,Character Flaws,8,pompous,adjective,/ˈpɑmpəs/,self-important,Pompous speech.
C2,11,Character Flaws,9,conceited,adjective,/kənˈsitɪd/,vain,A conceited person.
C2,11,Character Flaws,10,obstinate,adjective,/ˈɑbstənət/,stubborn,Obstinate refusal.
C2,11,Character Flaws,11,petulant,adjective,/ˈpɛtʃələnt/,childishly sulky,A petulant reply.
C2,11,Character Flaws,12,vindictive,adjective,/vɪnˈdɪktɪv/,vengeful,Vindictive actions.
C2,11,Character Flaws,13,callous,adjective,/ˈkæləs/,insensitive,Callous disregard.
C2,11,Character Flaws,14,insidious,adjective,/ɪnˈsɪdiəs/,subtly harmful,Insidious influence.
C2,11,Character Flaws,15,nefarious,adjective,/nɪˈfɛriəs/,wicked,Nefarious schemes.
